Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0007610~behavior	6	6.52173913	0.069638736	"SNAP25, ATP8A2, ATP1A2, CARTPT, DRD2, SLC8A2"	67	557	16650	2.676920603	1	0.693783649	0.677290601
GOTERM_BP_FAT	GO:0042063~gliogenesis	4	4.347826087	0.069870077	"LAMC3, DNER, SOX8, GFAP"	67	240	16650	4.141791045	1	0.693783649	0.677290601
GOTERM_BP_FAT	GO:0045926~negative regulation of growth	4	4.347826087	0.069870077	"RTN4R, SFRP1, SEMA3E, NTN1"	67	240	16650	4.141791045	1	0.693783649	0.677290601
GOTERM_BP_FAT	GO:0050708~regulation of protein secretion	5	5.434782609	0.069916182	"SNAP25, SFRP1, CARTPT, DRD2, ADRA2C"	67	392	16650	3.169738044	1	0.693783649	0.677290601
GOTERM_BP_FAT	GO:0030004~cellular monovalent inorganic cation homeostasis	3	3.260869565	0.070617733	"SLC4A1, ATP1A2, SLC26A4"	67	110	16650	6.777476255	1	0.694482636	0.677972971
GOTERM_BP_FAT	GO:0022610~biological adhesion	12	13.04347826	0.070786698	"SFRP1, CNTN5, PCDH11Y, LAMC3, PCDH20, PCDH11X, CNTN1, VWC2, FAT3, SEMA3E, NTN1, CDH8"	67	1705	16650	1.74902613	1	0.694482636	0.677972971
GOTERM_CC_FAT	GO:0005578~proteinaceous extracellular matrix	5	5.434782609	0.071297086	"SFRP1, HPSE2, LAMC3, VWC2, NTN1"	64	361	14527	3.143827909	0.999999901	0.489851806	0.46738154
GOTERM_BP_FAT	GO:0044708~single-organism behavior	5	5.434782609	0.071471256	"SNAP25, ATP1A2, CARTPT, DRD2, SLC8A2"	67	395	16650	3.145664085	1	0.694482636	0.677972971
GOTERM_CC_FAT	GO:0030054~cell junction	11	11.95652174	0.071904852	"SNAP25, PRR7, RIMS4, PCLO, SMPX, GABRA4, DOK7, IL31RA, VWC2, GSG1L, ATP1A2"	64	1379	14527	1.810607777	0.999999914	0.489851806	0.46738154
GOTERM_BP_FAT	GO:0051093~negative regulation of developmental process	7	7.608695652	0.072043878	"RTN4R, SFRP1, SEMA3E, SOX8, CARTPT, NTN1, GFAP"	67	739	16650	2.353927251	1	0.694482636	0.677972971
GOTERM_MF_FAT	GO:0005319~lipid transporter activity	3	3.260869565	0.072088394	"SLC10A4, ATP8A2, MTTP"	62	112	15478	6.686923963	1	0.631159263	0.627202152
GOTERM_BP_FAT	GO:0030855~epithelial cell differentiation	6	6.52173913	0.072192392	"SCUBE1, GSTA1, IL31RA, SOX8, NR0B1, PROM1"	67	563	16650	2.648392142	1	0.694482636	0.677972971
GOTERM_BP_FAT	GO:0017156~calcium ion regulated exocytosis	3	3.260869565	0.072857868	"SNAP25, RIMS4, PCLO"	67	112	16650	6.656449893	1	0.694482636	0.677972971
GOTERM_BP_FAT	GO:0045927~positive regulation of growth	4	4.347826087	0.074041675	"SFRP1, ATP8A2, DRD2, NTN1"	67	246	16650	4.040771751	1	0.702129479	0.685438028
GOTERM_BP_FAT	GO:0042471~ear morphogenesis	3	3.260869565	0.075120932	"ATP8A2, NTN1, POU3F4"	67	114	16650	6.539670071	1	0.702129479	0.685438028
GOTERM_BP_FAT	GO:0098661~inorganic anion transmembrane transport	3	3.260869565	0.075120932	"GABRA4, SLC4A1, SLC26A4"	67	114	16650	6.539670071	1	0.702129479	0.685438028
GOTERM_BP_FAT	GO:0099504~synaptic vesicle cycle	3	3.260869565	0.076260908	"SNAP25, RIMS4, PCLO"	67	115	16650	6.482803374	1	0.702129479	0.685438028
GOTERM_BP_FAT	GO:0009267~cellular response to starvation	3	3.260869565	0.076260908	"SFRP1, DAPL1, CARTPT"	67	115	16650	6.482803374	1	0.702129479	0.685438028
GOTERM_BP_FAT	GO:0030003~cellular cation homeostasis	6	6.52173913	0.076562956	"ADRA1D, SLC4A1, ATP1A2, SLC26A4, DRD2, SLC8A2"	67	573	16650	2.602172384	1	0.702129479	0.685438028
GOTERM_BP_FAT	GO:0000904~cell morphogenesis involved in differentiation	7	7.608695652	0.077327058	"RTN4R, SFRP1, ATP8A2, LAMC3, SEMA3E, DRD2, NTN1"	67	753	16650	2.310162336	1	0.705791783	0.68901327
GOTERM_BP_FAT	GO:0050890~cognition	4	4.347826087	0.079046688	"SNAP25, ATP1A2, DRD2, SLC8A2"	67	253	16650	3.928971742	1	0.718100198	0.701029082
GOTERM_CC_FAT	GO:0031012~extracellular matrix	6	6.52173913	0.079425934	"SFRP1, HPSE2, LAMC3, VWC2, LEFTY2, NTN1"	64	530	14527	2.569634434	0.999999985	0.49728271	0.474471577
GOTERM_CC_FAT	GO:0043197~dendritic spine	3	3.260869565	0.079838967	"ATP1A2, DRD2, SLC8A2"	64	108	14527	6.305121528	0.999999987	0.49728271	0.474471577
GOTERM_BP_FAT	GO:0043271~negative regulation of ion transport	3	3.260869565	0.0808757	"KCNE5, ATP1A2, DRD2"	67	119	16650	6.264894017	1	0.72718075	0.709893766
GOTERM_BP_FAT	GO:0048589~developmental growth	6	6.52173913	0.081075813	"RTN4R, SFRP1, ATP8A2, SEMA3E, DRD2, NTN1"	67	583	16650	2.557538209	1	0.72718075	0.709893766
GOTERM_BP_FAT	GO:0007409~axonogenesis	5	5.434782609	0.081173665	"RTN4R, ATP8A2, SEMA3E, DRD2, NTN1"	67	413	16650	3.008564924	1	0.72718075	0.709893766
GOTERM_MF_FAT	GO:0005267~potassium channel activity	3	3.260869565	0.081188629	"KCNB2, KCNE5, KCNK15"	62	120	15478	6.241129032	1	0.681044629	0.676774756
GOTERM_BP_FAT	GO:0071496~cellular response to external stimulus	4	4.347826087	0.081972162	"SFRP1, DAPL1, ATP1A2, CARTPT"	67	257	16650	3.867820431	1	0.730949922	0.713573335
GOTERM_CC_FAT	GO:0044309~neuron spine	3	3.260869565	0.082389674	"ATP1A2, DRD2, SLC8A2"	64	110	14527	6.190482955	0.999999993	0.498915249	0.476029228
GOTERM_BP_FAT	GO:0006873~cellular ion homeostasis	6	6.52173913	0.083385268	"ADRA1D, SLC4A1, ATP1A2, SLC26A4, DRD2, SLC8A2"	67	588	16650	2.535790436	1	0.733043477	0.71561712
GOTERM_BP_FAT	GO:0007600~sensory perception	8	8.695652174	0.085203499	"SCN10A, ATP8A2, CNTN5, LAMC3, SLC26A4, DRD2, ADRA2C, POU3F4"	67	961	16650	2.068740584	1	0.742549358	0.724897022
GOTERM_BP_FAT	GO:0015849~organic acid transport	3	3.260869565	0.085575456	"SLC10A4, SLC6A15, ATP1A2"	67	123	16650	6.061157627	1	0.742549358	0.724897022
GOTERM_CC_FAT	GO:0043679~axon terminus	3	3.260869565	0.086262573	"DRD2, ADRA2C, CDH8"	64	113	14527	6.02613385	0.999999997	0.508249753	0.484935544
GOTERM_BP_FAT	GO:0097480~establishment of synaptic vesicle localization	3	3.260869565	0.090356447	"SNAP25, RIMS4, PCLO"	67	127	16650	5.870255024	1	0.770219052	0.751908935
GOTERM_BP_FAT	GO:0048489~synaptic vesicle transport	3	3.260869565	0.090356447	"SNAP25, RIMS4, PCLO"	67	127	16650	5.870255024	1	0.770219052	0.751908935
GOTERM_BP_FAT	GO:0001764~neuron migration	3	3.260869565	0.09156396	"DNER, DRD2, NTN1"	67	128	16650	5.824393657	1	0.777088869	0.758615439
GOTERM_BP_FAT	GO:0016049~cell growth	5	5.434782609	0.094477203	"RTN4R, SFRP1, SEMA3E, LEFTY2, NTN1"	67	436	16650	2.849856223	1	0.79234792	0.773511742
GOTERM_MF_FAT	GO:0015103~inorganic anion transmembrane transporter activity	3	3.260869565	0.095458715	"GABRA4, SLC4A1, SLC26A4"	62	132	15478	5.673753666	1	0.761283254	0.756510319
GOTERM_BP_FAT	GO:0001508~action potential	3	3.260869565	0.096441394	"SCN10A, KCNE5, ATP1A2"	67	132	16650	5.647896879	1	0.804238071	0.785119233
GOTERM_BP_FAT	GO:0009887~organ morphogenesis	8	8.695652174	0.096873359	"SCN10A, SFRP1, ATP8A2, SOX8, WDR72, PROM1, NTN1, POU3F4"	67	992	16650	2.004092441	1	0.804238071	0.785119233
GOTERM_BP_FAT	GO:0051270~regulation of cellular component movement	7	7.608695652	0.097522174	"BTC, SFRP1, SEMA3E, ATP1A2, DRD2, LGR6, NTN1"	67	802	16650	2.169017754	1	0.804238071	0.785119233
GOTERM_BP_FAT	GO:0035725~sodium ion transmembrane transport	3	3.260869565	0.097672324	"SCN10A, ATP1A2, SLC8A2"	67	133	16650	5.605431489	1	0.804238071	0.785119233
GOTERM_BP_FAT	GO:0097479~synaptic vesicle localization	3	3.260869565	0.098907773	"SNAP25, RIMS4, PCLO"	67	134	16650	5.563599911	1	0.810351993	0.791087811
GOTERM_BP_FAT	GO:0061564~axon development	5	5.434782609	0.099951007	"RTN4R, ATP8A2, SEMA3E, DRD2, NTN1"	67	445	16650	2.792218682	1	0.810351993	0.791087811
GOTERM_BP_FAT	GO:0050880~regulation of blood vessel size	3	3.260869565	0.100147687	"ADRA1D, ATP1A2, ADRA2C"	67	135	16650	5.52238806	1	0.810351993	0.791087811
GOTERM_BP_FAT	GO:0035150~regulation of tube size	3	3.260869565	0.101392014	"ADRA1D, ATP1A2, ADRA2C"	67	136	16650	5.481782265	1	0.810351993	0.791087811
GOTERM_BP_FAT	GO:0046546~development of primary male sexual characteristics	3	3.260869565	0.101392014	"SFRP1, SOX8, NR0B1"	67	136	16650	5.481782265	1	0.810351993	0.791087811
GOTERM_BP_FAT	GO:0008584~male gonad development	3	3.260869565	0.101392014	"SFRP1, SOX8, NR0B1"	67	136	16650	5.481782265	1	0.810351993	0.791087811
GOTERM_CC_FAT	GO:0044306~neuron projection terminus	3	3.260869565	0.102278223	"DRD2, ADRA2C, CDH8"	64	125	14527	5.447625	1	0.585905812	0.559029398
GOTERM_BP_FAT	GO:0031175~neuron projection development	7	7.608695652	0.104226716	"RTN4R, ATP8A2, CNTN1, SEMA3E, DRD2, NTN1, GFAP"	67	817	16650	2.129194907	1	0.826552027	0.806902728
GOTERM_BP_FAT	GO:0045055~regulated exocytosis	4	4.347826087	0.106173359	"SNAP25, RIMS4, PCLO, LEFTY2"	67	288	16650	3.451492537	1	0.831762951	0.811989775
GOTERM_BP_FAT	GO:0043010~camera-type eye development	4	4.347826087	0.106173359	"ATP8A2, LAMC3, SOX8, PROM1"	67	288	16650	3.451492537	1	0.831762951	0.811989775
GOTERM_CC_FAT	GO:0044420~extracellular matrix component	3	3.260869565	0.106403432	"LAMC3, VWC2, NTN1"	64	128	14527	5.319946289	1	0.585905812	0.559029398
GOTERM_CC_FAT	GO:0030424~axon	5	5.434782609	0.107505654	"RTN4R, IL31RA, DRD2, ADRA2C, CDH8"	64	418	14527	2.715124103	1	0.585905812	0.559029398
GOTERM_BP_FAT	GO:1990138~neuron projection extension	3	3.260869565	0.107677985	"RTN4R, SEMA3E, NTN1"	67	141	16650	5.287392823	1	0.840148794	0.820176265
GOTERM_BP_FAT	GO:0030534~adult behavior	3	3.260869565	0.108947682	"ATP1A2, CARTPT, DRD2"	67	142	16650	5.250157662	1	0.843255057	0.823208684
GOTERM_BP_FAT	GO:0007605~sensory perception of sound	3	3.260869565	0.110221426	"CNTN5, SLC26A4, POU3F4"	67	143	16650	5.213443273	1	0.846343093	0.826223309
GOTERM_BP_FAT	GO:0072073~kidney epithelium development	3	3.260869565	0.110221426	"SFRP1, SOX8, PROM1"	67	143	16650	5.213443273	1	0.846343093	0.826223309
GOTERM_BP_FAT	GO:0055080~cation homeostasis	6	6.52173913	0.111066916	"ADRA1D, SLC4A1, ATP1A2, SLC26A4, DRD2, SLC8A2"	67	643	16650	2.318887677	1	0.846865741	0.826733532
GOTERM_BP_FAT	GO:0006468~protein phosphorylation	12	13.04347826	0.111164805	"RTN4R, BTC, SFRP1, EPHA6, DOK7, IL31RA, CNTN1, CARTPT, DRD2, ADRA2C, LEFTY2, MAPK4"	67	1852	16650	1.610199542	1	0.846865741	0.826733532
GOTERM_BP_FAT	GO:0048592~eye morphogenesis	3	3.260869565	0.112780855	"ATP8A2, SOX8, PROM1"	67	145	16650	5.141533711	1	0.855807661	0.835462879
GOTERM_BP_FAT	GO:0000165~MAPK cascade	7	7.608695652	0.115451041	"BTC, SFRP1, IL31RA, CARTPT, DRD2, ADRA2C, MAPK4"	67	841	16650	2.068433102	1	0.869867624	0.8491886
GOTERM_BP_FAT	GO:0040008~regulation of growth	6	6.52173913	0.11598235	"RTN4R, SFRP1, ATP8A2, SEMA3E, DRD2, NTN1"	67	652	16650	2.286878491	1	0.869867624	0.8491886
GOTERM_BP_FAT	GO:0015698~inorganic anion transport	3	3.260869565	0.11794607	"GABRA4, SLC4A1, SLC26A4"	67	149	16650	5.00350596	1	0.881180097	0.860232146
GOTERM_BP_FAT	GO:0098771~inorganic ion homeostasis	6	6.52173913	0.119317373	"ADRA1D, SLC4A1, ATP1A2, SLC26A4, DRD2, SLC8A2"	67	658	16650	2.266025496	1	0.885636733	0.864582837
GOTERM_MF_FAT	GO:0005261~cation channel activity	4	4.347826087	0.119716271	"SCN10A, KCNB2, KCNE5, KCNK15"	62	306	15478	3.263335442	1	0.909273581	0.903572806
GOTERM_BP_FAT	GO:0030073~insulin secretion	3	3.260869565	0.120551068	"SFRP1, PCLO, DRD2"	67	151	16650	4.937234358	1	0.89032945	0.869163995
GOTERM_BP_FAT	GO:0042594~response to starvation	3	3.260869565	0.123170475	"SFRP1, DAPL1, CARTPT"	67	153	16650	4.872695347	1	0.906216232	0.884673107
GOTERM_BP_FAT	GO:0060562~epithelial tube morphogenesis	4	4.347826087	0.123985615	"SFRP1, SEMA3E, SOX8, NTN1"	67	309	16650	3.216925083	1	0.9087582	0.887154645
GOTERM_BP_FAT	GO:0006869~lipid transport	4	4.347826087	0.126615625	"SLC10A4, ATP8A2, MTTP, DRD2"	67	312	16650	3.185993111	1	0.924532956	0.902554395
GOTERM_BP_FAT	GO:0050954~sensory perception of mechanical stimulus	3	3.260869565	0.129779541	"CNTN5, SLC26A4, POU3F4"	67	158	16650	4.718496127	1	0.936164135	0.91390907
GOTERM_BP_FAT	GO:0046661~male sex differentiation	3	3.260869565	0.129779541	"SFRP1, SOX8, NR0B1"	67	158	16650	4.718496127	1	0.936164135	0.91390907
GOTERM_BP_FAT	GO:0010646~regulation of cell communication	17	18.47826087	0.130692547	"RTN4R, SNAP25, SPHKAP, IL31RA, ATP1A2, NR0B1, CARTPT, ADRA2C, GFAP, SLC8A2, BTC, SFRP1, RIMS4, VWC2, DRD2, LGR6, LEFTY2"	67	3020	16650	1.398883068	1	0.936164135	0.91390907
GOTERM_BP_FAT	GO:0048871~multicellular organismal homeostasis	4	4.347826087	0.131043996	"CYTL1, CARTPT, DRD2, PROM1"	67	317	16650	3.135740854	1	0.936164135	0.91390907
GOTERM_BP_FAT	GO:0031669~cellular response to nutrient levels	3	3.260869565	0.131111359	"SFRP1, DAPL1, CARTPT"	67	159	16650	4.688820051	1	0.936164135	0.91390907
GOTERM_CC_FAT	GO:0031988~membrane-bounded vesicle	21	22.82608696	0.131943806	"RTN4R, SNAP25, SH3GL3, SPHKAP, GAD1, PCDH11X, MTTP, HBA2, SLC4A1, CARTPT, CYS1, SCN10A, SFRP1, PCLO, ARMC3, GSTA1, CNTN1, PROM1, SLC26A4, DRD2, LEFTY2"	64	3611	14527	1.320042059	1	0.701554869	0.669373453
GOTERM_BP_FAT	GO:0003018~vascular process in circulatory system	3	3.260869565	0.132446406	"ADRA1D, ATP1A2, ADRA2C"	67	160	16650	4.659514925	1	0.941357344	0.918978824
GOTERM_BP_FAT	GO:0023014~signal transduction by protein phosphorylation	7	7.608695652	0.133401669	"BTC, SFRP1, IL31RA, CARTPT, DRD2, ADRA2C, MAPK4"	67	877	16650	1.983525928	1	0.941357344	0.918978824
GOTERM_BP_FAT	GO:0048667~cell morphogenesis involved in neuron differentiation	5	5.434782609	0.133635576	"RTN4R, ATP8A2, SEMA3E, DRD2, NTN1"	67	496	16650	2.505115551	1	0.941357344	0.918978824
GOTERM_BP_FAT	GO:0048639~positive regulation of developmental growth	3	3.260869565	0.133784636	"ATP8A2, DRD2, NTN1"	67	161	16650	4.630573839	1	0.941357344	0.918978824
GOTERM_BP_FAT	GO:0010959~regulation of metal ion transport	4	4.347826087	0.135527275	"KCNE5, CNTN1, ATP1A2, DRD2"	67	322	16650	3.087049226	1	0.950164051	0.927576172
GOTERM_CC_FAT	GO:0031513~nonmotile primary cilium	3	3.260869565	0.137909772	"ATP8A2, DRD2, PROM1"	64	150	14527	4.5396875	1	0.715817388	0.682981728
GOTERM_BP_FAT	GO:0001934~positive regulation of protein phosphorylation	7	7.608695652	0.140201292	"DOK7, IL31RA, CNTN1, CARTPT, DRD2, ADRA2C, LEFTY2"	67	890	16650	1.954553077	1	0.966671052	0.943690759
GOTERM_BP_FAT	GO:0001932~regulation of protein phosphorylation	9	9.782608696	0.140961587	"RTN4R, SFRP1, DOK7, IL31RA, CNTN1, CARTPT, DRD2, ADRA2C, LEFTY2"	67	1300	16650	1.72043628	1	0.966671052	0.943690759
GOTERM_BP_FAT	GO:0030030~cell projection organization	9	9.782608696	0.141399459	"RTN4R, SNAP25, SFRP1, ATP8A2, CNTN1, SEMA3E, DRD2, NTN1, GFAP"	67	1301	16650	1.719113885	1	0.966671052	0.943690759
GOTERM_BP_FAT	GO:0007188~adenylate cyclase-modulating G-protein coupled receptor signaling pathway	3	3.260869565	0.141878335	"ADRA1D, DRD2, ADRA2C"	67	167	16650	4.464205917	1	0.966671052	0.943690759
GOTERM_BP_FAT	GO:0014031~mesenchymal cell development	3	3.260869565	0.141878335	"SFRP1, SEMA3E, SOX8"	67	167	16650	4.464205917	1	0.966671052	0.943690759
GOTERM_BP_FAT	GO:0050770~regulation of axonogenesis	3	3.260869565	0.143237594	"RTN4R, SEMA3E, NTN1"	67	168	16650	4.437633262	1	0.971915647	0.948810676
GOTERM_CC_FAT	GO:0030425~dendrite	5	5.434782609	0.143320731	"KCNB2, DNER, ATP1A2, DRD2, SLC8A2"	64	466	14527	2.435454667	1	0.726602778	0.693272375
GOTERM_BP_FAT	GO:0023051~regulation of signaling	17	18.47826087	0.145168686	"RTN4R, SNAP25, SPHKAP, IL31RA, ATP1A2, NR0B1, CARTPT, ADRA2C, GFAP, SLC8A2, BTC, SFRP1, RIMS4, VWC2, DRD2, LGR6, LEFTY2"	67	3070	16650	1.376099956	1	0.978750545	0.95548309
GOTERM_BP_FAT	GO:0001654~eye development	4	4.347826087	0.146501696	"ATP8A2, LAMC3, SOX8, PROM1"	67	334	16650	2.976137278	1	0.984308269	0.960908693
GOTERM_BP_FAT	GO:0007623~circadian rhythm	3	3.260869565	0.148702501	"MTTP, CARTPT, DRD2"	67	172	16650	4.334432489	1	0.992204618	0.968617325
GOTERM_BP_FAT	GO:0008361~regulation of cell size	3	3.260869565	0.150075483	"RTN4R, SEMA3E, NTN1"	67	173	16650	4.309377966	1	0.997924605	0.974201332
GOTERM_BP_FAT	GO:0010769~regulation of cell morphogenesis involved in differentiation	4	4.347826087	0.15115981	"RTN4R, SFRP1, SEMA3E, NTN1"	67	339	16650	2.932241448	1	1	0.976732161
GOTERM_BP_FAT	GO:0010876~lipid localization	4	4.347826087	0.153977786	"SLC10A4, ATP8A2, MTTP, DRD2"	67	342	16650	2.906520031	1	1	0.976732161
GOTERM_BP_FAT	GO:0032845~negative regulation of homeostatic process	3	3.260869565	0.154209976	"ATP1A2, CARTPT, DRD2"	67	176	16650	4.235922659	1	1	0.976732161
GOTERM_BP_FAT	GO:0061138~morphogenesis of a branching epithelium	3	3.260869565	0.155593185	"SFRP1, SEMA3E, SOX8"	67	177	16650	4.211990893	1	1	0.976732161
GOTERM_BP_FAT	GO:0048762~mesenchymal cell differentiation	3	3.260869565	0.156978849	"SFRP1, SEMA3E, SOX8"	67	178	16650	4.188328023	1	1	0.976732161
GOTERM_BP_FAT	GO:0010810~regulation of cell-substrate adhesion	3	3.260869565	0.158366927	"SFRP1, VWC2, SEMA3E"	67	179	16650	4.164929542	1	1	0.976732161
GOTERM_BP_FAT	GO:0042127~regulation of cell proliferation	10	10.86956522	0.158401173	"BTC, SFRP1, ATP8A2, HPSE2, IL31RA, ADRA1D, SOX8, DRD2, NTN1, GFAP"	67	1552	16650	1.601207878	1	1	0.976732161
GOTERM_BP_FAT	GO:0035239~tube morphogenesis	4	4.347826087	0.159664134	"SFRP1, SEMA3E, SOX8, NTN1"	67	348	16650	2.856407617	1	1	0.976732161
GOTERM_BP_FAT	GO:0010647~positive regulation of cell communication	10	10.86956522	0.159698647	"SNAP25, SFRP1, IL31RA, CARTPT, DRD2, ADRA2C, LGR6, LEFTY2, GFAP, SLC8A2"	67	1555	16650	1.598118731	1	1	0.976732161
GOTERM_BP_FAT	GO:0007166~cell surface receptor signaling pathway	15	16.30434783	0.162317994	"RTN4R, EPHA6, IL31RA, SEMA3E, ADRA2C, BTC, SFRP1, ADGRG7, DNER, VWC2, CNTN1, DRD2, LGR6, IL17D, LEFTY2"	67	2669	16650	1.396632424	1	1	0.976732161
GOTERM_BP_FAT	GO:0045859~regulation of protein kinase activity	6	6.52173913	0.162749287	"RTN4R, SFRP1, DOK7, CARTPT, DRD2, ADRA2C"	67	730	16650	2.042527091	1	1	0.976732161
GOTERM_MF_FAT	GO:0042802~identical protein binding	9	9.782608696	0.163036233	"SH3GL3, SFRP1, SCUBE1, SLC4A1, NR0B1, DRD2, ADRA2C, MAPK4, GFAP"	62	1358	15478	1.654496651	1	1	0.996855346
GOTERM_BP_FAT	GO:0023056~positive regulation of signaling	10	10.86956522	0.163184737	"SNAP25, SFRP1, IL31RA, CARTPT, DRD2, ADRA2C, LGR6, LEFTY2, GFAP, SLC8A2"	67	1563	16650	1.589938981	1	1	0.976732161
GOTERM_BP_FAT	GO:0040007~growth	7	7.608695652	0.163261272	"RTN4R, SFRP1, ATP8A2, SEMA3E, DRD2, LEFTY2, NTN1"	67	932	16650	1.866472359	1	1	0.976732161
GOTERM_BP_FAT	GO:0042327~positive regulation of phosphorylation	7	7.608695652	0.163261272	"DOK7, IL31RA, CNTN1, CARTPT, DRD2, ADRA2C, LEFTY2"	67	932	16650	1.866472359	1	1	0.976732161
GOTERM_BP_FAT	GO:2000145~regulation of cell motility	6	6.52173913	0.166634035	"BTC, SFRP1, SEMA3E, DRD2, LGR6, NTN1"	67	736	16650	2.025876055	1	1	0.976732161
GOTERM_BP_FAT	GO:0032412~regulation of ion transmembrane transporter activity	3	3.260869565	0.166743875	"KCNE5, ATP1A2, DRD2"	67	185	16650	4.029850746	1	1	0.976732161
GOTERM_BP_FAT	GO:0048812~neuron projection morphogenesis	5	5.434782609	0.168280635	"RTN4R, ATP8A2, SEMA3E, DRD2, NTN1"	67	543	16650	2.288282345	1	1	0.976732161
GOTERM_BP_FAT	GO:0048588~developmental cell growth	3	3.260869565	0.170961763	"RTN4R, SEMA3E, NTN1"	67	188	16650	3.965544617	1	1	0.976732161
GOTERM_BP_FAT	GO:0031668~cellular response to extracellular stimulus	3	3.260869565	0.170961763	"SFRP1, DAPL1, CARTPT"	67	188	16650	3.965544617	1	1	0.976732161
GOTERM_BP_FAT	GO:0022898~regulation of transmembrane transporter activity	3	3.260869565	0.173783882	"KCNE5, ATP1A2, DRD2"	67	190	16650	3.923802042	1	1	0.976732161
GOTERM_BP_FAT	GO:0007167~enzyme linked receptor protein signaling pathway	7	7.608695652	0.175971263	"BTC, SFRP1, EPHA6, IL31RA, VWC2, ADRA2C, LEFTY2"	67	954	16650	1.82343002	1	1	0.976732161
GOTERM_BP_FAT	GO:0007626~locomotory behavior	3	3.260869565	0.176613809	"SNAP25, ATP1A2, DRD2"	67	192	16650	3.882929104	1	1	0.976732161
GOTERM_BP_FAT	"GO:0007187~G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	3	3.260869565	0.178031608	"ADRA1D, DRD2, ADRA2C"	67	193	16650	3.862810301	1	1	0.976732161
GOTERM_BP_FAT	GO:0002573~myeloid leukocyte differentiation	3	3.260869565	0.180872696	"SFRP1, IL31RA, CARTPT"	67	195	16650	3.823191734	1	1	0.976732161
GOTERM_BP_FAT	GO:0098656~anion transmembrane transport	3	3.260869565	0.182295913	"GABRA4, SLC4A1, SLC26A4"	67	196	16650	3.803685653	1	1	0.976732161
GOTERM_BP_FAT	GO:0048666~neuron development	7	7.608695652	0.182479522	"RTN4R, ATP8A2, CNTN1, SEMA3E, DRD2, NTN1, GFAP"	67	965	16650	1.802644807	1	1	0.976732161
GOTERM_BP_FAT	GO:0019220~regulation of phosphate metabolic process	10	10.86956522	0.184414467	"RTN4R, SFRP1, PCDH11X, DOK7, IL31RA, CNTN1, CARTPT, DRD2, ADRA2C, LEFTY2"	67	1610	16650	1.543524613	1	1	0.976732161
GOTERM_BP_FAT	GO:0042325~regulation of phosphorylation	9	9.782608696	0.184583592	"RTN4R, SFRP1, DOK7, IL31RA, CNTN1, CARTPT, DRD2, ADRA2C, LEFTY2"	67	1393	16650	1.605575854	1	1	0.976732161
GOTERM_BP_FAT	GO:0051174~regulation of phosphorus metabolic process	10	10.86956522	0.184879699	"RTN4R, SFRP1, PCDH11X, DOK7, IL31RA, CNTN1, CARTPT, DRD2, ADRA2C, LEFTY2"	67	1611	16650	1.542566497	1	1	0.976732161
GOTERM_BP_FAT	GO:0001894~tissue homeostasis	3	3.260869565	0.185147515	"CYTL1, CARTPT, PROM1"	67	198	16650	3.765264586	1	1	0.976732161
GOTERM_BP_FAT	GO:2000021~regulation of ion homeostasis	3	3.260869565	0.186575829	"SCN10A, ATP1A2, DRD2"	67	199	16650	3.746343659	1	1	0.976732161
GOTERM_BP_FAT	GO:0040012~regulation of locomotion	6	6.52173913	0.187971478	"BTC, SFRP1, SEMA3E, DRD2, LGR6, NTN1"	67	768	16650	1.941464552	1	1	0.976732161
GOTERM_BP_FAT	GO:0048598~embryonic morphogenesis	5	5.434782609	0.190318583	"SFRP1, ATP8A2, SOX8, NTN1, POU3F4"	67	571	16650	2.176072353	1	1	0.976732161
GOTERM_MF_FAT	GO:0008509~anion transmembrane transporter activity	3	3.260869565	0.19201307	"GABRA4, SLC4A1, SLC26A4"	62	204	15478	3.671252372	1	1	0.996855346
GOTERM_BP_FAT	GO:0032409~regulation of transporter activity	3	3.260869565	0.193741146	"KCNE5, ATP1A2, DRD2"	67	204	16650	3.65452151	1	1	0.976732161
GOTERM_BP_FAT	GO:0035295~tube development	5	5.434782609	0.197596459	"SFRP1, SEMA3E, SOX8, PROM1, NTN1"	67	580	16650	2.142305713	1	1	0.976732161
GOTERM_BP_FAT	GO:0002683~negative regulation of immune system process	4	4.347826087	0.19910113	"SFRP1, IL31RA, CARTPT, DRD2"	67	388	16650	2.561932605	1	1	0.976732161
GOTERM_BP_FAT	GO:0043549~regulation of kinase activity	6	6.52173913	0.201801963	"RTN4R, SFRP1, DOK7, CARTPT, DRD2, ADRA2C"	67	788	16650	1.892188802	1	1	0.976732161
GOTERM_BP_FAT	GO:0006874~cellular calcium ion homeostasis	4	4.347826087	0.204193824	"ADRA1D, ATP1A2, DRD2, SLC8A2"	67	393	16650	2.529338043	1	1	0.976732161
GOTERM_BP_FAT	GO:0090092~regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	3	3.260869565	0.205279786	"SFRP1, VWC2, LEFTY2"	67	212	16650	3.516615038	1	1	0.976732161
GOTERM_BP_FAT	GO:1904062~regulation of cation transmembrane transport	3	3.260869565	0.206727842	"KCNE5, ATP1A2, DRD2"	67	213	16650	3.500105108	1	1	0.976732161
