Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0002204~somatic recombination of immunoglobulin genes involved in immune response	3	1.923076923	0.02965669	"IFNG, CCR6, AICDA"	119	38	16650	11.04599735	1	0.449135996	0.436621902
GOTERM_BP_FAT	GO:0002208~somatic diversification of immunoglobulins involved in immune response	3	1.923076923	0.02965669	"IFNG, CCR6, AICDA"	119	38	16650	11.04599735	1	0.449135996	0.436621902
GOTERM_BP_FAT	GO:0045190~isotype switching	3	1.923076923	0.02965669	"IFNG, CCR6, AICDA"	119	38	16650	11.04599735	1	0.449135996	0.436621902
GOTERM_BP_FAT	GO:0002377~immunoglobulin production	4	2.564102564	0.030800943	"IFNG, MZB1, CCR6, AICDA"	119	96	16650	5.829831933	1	0.463784317	0.450862082
GOTERM_BP_FAT	GO:0002440~production of molecular mediator of immune response	5	3.205128205	0.031045354	"IFNG, MZB1, APOA1, CCR6, AICDA"	119	167	16650	4.18910079	1	0.464793307	0.451842959
GOTERM_BP_FAT	GO:0006959~humoral immune response	6	3.846153846	0.031733141	"IGLL5, CR2, IFNG, POU2AF1, CCR6, CAMP"	119	248	16650	3.385063703	1	0.472391078	0.459229037
GOTERM_BP_FAT	"GO:2000514~regulation of CD4-positive, alpha-beta T cell activation"	3	1.923076923	0.032606122	"IFNG, IRF4, IL23R"	119	40	16650	10.49369748	1	0.479932814	0.46656064
GOTERM_BP_FAT	GO:0001580~detection of chemical stimulus involved in sensory perception of bitter taste	3	1.923076923	0.032606122	"PIGR, CA6, LPO"	119	40	16650	10.49369748	1	0.479932814	0.46656064
GOTERM_BP_FAT	GO:0016064~immunoglobulin mediated immune response	5	3.205128205	0.033440133	"IGLL5, CR2, IFNG, CCR6, AICDA"	119	171	16650	4.091110128	1	0.489458935	0.475821339
GOTERM_BP_FAT	GO:0019724~B cell mediated immunity	5	3.205128205	0.034676984	"IGLL5, CR2, IFNG, CCR6, AICDA"	119	173	16650	4.043814057	1	0.499262117	0.485351379
GOTERM_BP_FAT	GO:0010562~positive regulation of phosphorus metabolic process	14	8.974358974	0.034681567	"CXCL9, IL26, CCL20, IL23R, IL24, FGG, MC4R, IL1A, CXCL10, CXCL11, IFNG, CCL7, CCL1, CAMP"	119	1049	16650	1.867324623	1	0.499262117	0.485351379
GOTERM_BP_FAT	GO:0045937~positive regulation of phosphate metabolic process	14	8.974358974	0.034681567	"CXCL9, IL26, CCL20, IL23R, IL24, FGG, MC4R, IL1A, CXCL10, CXCL11, IFNG, CCL7, CCL1, CAMP"	119	1049	16650	1.867324623	1	0.499262117	0.485351379
GOTERM_BP_FAT	GO:0016447~somatic recombination of immunoglobulin gene segments	3	1.923076923	0.035665594	"IFNG, CCR6, AICDA"	119	42	16650	9.993997599	1	0.507847049	0.493697112
GOTERM_BP_FAT	GO:0071621~granulocyte chemotaxis	4	2.564102564	0.036804255	"IFNG, CCL7, CCL20, CCL1"	119	103	16650	5.433629763	1	0.518425528	0.503980847
GOTERM_BP_FAT	GO:0042089~cytokine biosynthetic process	4	2.564102564	0.036804255	"IL1A, IFNG, CCL20, IRF4"	119	103	16650	5.433629763	1	0.518425528	0.503980847
GOTERM_BP_FAT	GO:0030097~hemopoiesis	11	7.051282051	0.037063604	"CD79A, CR2, PLA2G2D, IFNG, IRF4, IL23R, UBD, CLEC5A, MT1G, CCR6, AICDA"	119	739	16650	2.08264632	1	0.518841588	0.504385314
GOTERM_BP_FAT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	5	3.205128205	0.037229854	"CCL7, IL26, CCL20, FGG, CCL1"	119	177	16650	3.952428429	1	0.518841588	0.504385314
GOTERM_BP_FAT	GO:0042107~cytokine metabolic process	4	2.564102564	0.038621947	"IL1A, IFNG, CCL20, IRF4"	119	105	16650	5.330132053	1	0.535359157	0.520442661
GOTERM_BP_FAT	GO:0007267~cell-cell signaling	18	11.53846154	0.038823756	"BLK, RAB3B, CXCL9, IL26, CCL20, FGG, ILDR1, CXCL13, CXCL5, PSMA8, MC4R, CXCL10, CXCL11, IFNG, CCL7, CNR2, INSL3, SLC18A1"	119	1517	16650	1.660176266	1	0.535359157	0.520442661
GOTERM_BP_FAT	GO:0010811~positive regulation of cell-substrate adhesion	4	2.564102564	0.039547725	"FGG, AGR2, APOA1, DMP1"	119	106	16650	5.279847788	1	0.542487111	0.527372012
GOTERM_BP_FAT	GO:0050913~sensory perception of bitter taste	3	1.923076923	0.040453185	"PIGR, CA6, LPO"	119	45	16650	9.327731092	1	0.549585681	0.534272798
GOTERM_BP_FAT	GO:0030801~positive regulation of cyclic nucleotide metabolic process	4	2.564102564	0.040484747	"MC4R, CXCL10, CXCL11, CXCL9"	119	107	16650	5.230503416	1	0.549585681	0.534272798
GOTERM_BP_FAT	GO:0002381~immunoglobulin production involved in immunoglobulin mediated immune response	3	1.923076923	0.042100175	"IFNG, CCR6, AICDA"	119	46	16650	9.12495433	1	0.562767648	0.547087481
GOTERM_BP_FAT	GO:0050912~detection of chemical stimulus involved in sensory perception of taste	3	1.923076923	0.042100175	"PIGR, CA6, LPO"	119	46	16650	9.12495433	1	0.562767648	0.547087481
GOTERM_BP_FAT	GO:0045088~regulation of innate immune response	7	4.487179487	0.043064497	"GBP5, MARCO, AIM2, IFNG, IRF4, CLEC6A, PSMA8"	119	360	16650	2.720588235	1	0.572735954	0.556778044
GOTERM_BP_FAT	GO:0072330~monocarboxylic acid biosynthetic process	5	3.205128205	0.043360785	"FA2H, AKR1D1, APOA1, ALOX15B, IDO1"	119	186	16650	3.761181892	1	0.573763922	0.55777737
GOTERM_BP_FAT	GO:0002429~immune response-activating cell surface receptor signaling pathway	7	4.487179487	0.046526511	"BLK, IGLL5, CD79A, CR2, IFNG, CLEC6A, PSMA8"	119	367	16650	2.668696907	1	0.612560088	0.595492574
GOTERM_BP_FAT	GO:0010524~positive regulation of calcium ion transport into cytosol	3	1.923076923	0.047188465	"CXCL10, CXCL11, CXCL9"	119	49	16650	8.566283656	1	0.613409141	0.59631797
GOTERM_BP_FAT	"GO:0002294~CD4-positive, alpha-beta T cell differentiation involved in immune response"	3	1.923076923	0.047188465	"IFNG, IRF4, IL23R"	119	49	16650	8.566283656	1	0.613409141	0.59631797
GOTERM_BP_FAT	GO:0046631~alpha-beta T cell activation	4	2.564102564	0.047355715	"PLA2G2D, IFNG, IRF4, IL23R"	119	114	16650	4.909332154	1	0.613409141	0.59631797
GOTERM_BP_FAT	GO:0016053~organic acid biosynthetic process	6	3.846153846	0.047884788	"FA2H, AKR1D1, APOA1, ALOX15B, PADI1, IDO1"	119	278	16650	3.019769059	1	0.613409141	0.59631797
GOTERM_BP_FAT	GO:0002694~regulation of leukocyte activation	8	5.128205128	0.048898012	"IGLL5, PLA2G2D, IFNG, CNR2, IRF4, IL23R, MZB1, IDO1"	119	468	16650	2.391725921	1	0.613409141	0.59631797
GOTERM_BP_FAT	GO:0002287~alpha-beta T cell activation involved in immune response	3	1.923076923	0.048932256	"IFNG, IRF4, IL23R"	119	50	16650	8.394957983	1	0.613409141	0.59631797
GOTERM_BP_FAT	GO:0002293~alpha-beta T cell differentiation involved in immune response	3	1.923076923	0.048932256	"IFNG, IRF4, IL23R"	119	50	16650	8.394957983	1	0.613409141	0.59631797
GOTERM_BP_FAT	GO:0032651~regulation of interleukin-1 beta production	3	1.923076923	0.048932256	"AIM2, IFNG, APOA1"	119	50	16650	8.394957983	1	0.613409141	0.59631797
